make_model,body_type,Body Color,km,hp,Gearing Type,Extras,price
Audi A3,Sedans,White,18000,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Sport seats",21000
Audi A3,Sedans,Silver,17596,85,Manual,Alloy wheels,21000
Audi A3,Sedans,White,22700,85,Manual,Alloy wheels,21480
Audi A3,Sedans,Grey,23900,85,Manual,"Alloy wheels,Sport seats,Sport suspension",21000
Audi A3,Sedans,Silver,21900,85,Manual,"Alloy wheels,Sport seats,Sport suspension",21000
Audi A3,Sedans,Black,32191,85,Manual,Alloy wheels,21480
Audi A3,Station wagon,Black,16900,85,Manual,Alloy wheels,21480
Audi A3,Sedans,White,14463,85,Manual,"Alloy wheels,Shift paddles,Sport seats,Sport suspension",21480
Audi A3,Sedans,Blue,7780,85,Manual,"Catalytic Converter,Roof rack,Sport seats,Sport suspension",21480
Audi A3,Sedans,Black,24531,85,Manual,"Alloy wheels,Cab or rented Car",21461
Audi A3,Sedans,Silver,8015,85,Manual,"Alloy wheels,Sport package,Sport seats",21480
Audi A3,Sedans,Grey,6265,85,Manual,"Alloy wheels,Sport seats",21480
Audi A3,Sedans,White,21708,85,Manual,"Alloy wheels,Cab or rented Car",21461
Audi A3,Sedans,Silver,20719,85,Manual,"Alloy wheels,Cab or rented Car",21461
Audi A3,Sedans,Grey,9000,85,Manual,Alloy wheels,21450
Audi A3,Sedans,White,1250,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Sport seats,Sport suspension",21450
Audi A3,Sedans,Grey,12000,85,Manual,Alloy wheels,21450
Audi A3,Station wagon,Black,1250,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Sport seats,Sport suspension,Voice Control",21449
Audi A3,Station wagon,Black,1250,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Sport seats,Sport suspension,Voice Control",21449
Audi A3,Sedans,Black,26174,85,Manual,Alloy wheels,21444
Audi A3,Sedans,Grey,20500,85,Manual,"Alloy wheels,Sport seats,Sport suspension",21400
Audi A3,Sedans,White,24500,85,Manual,"Alloy wheels,Sport seats,Sport suspension",21400
Audi A3,Sedans,Blue,6853,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension",21415
Audi A3,Sedans,Grey,19900,85,Manual,Alloy wheels,21400
Audi A3,Sedans,White,10,85,Manual,Sport suspension,21388
Audi A3,Sedans,Grey,10500,85,Manual,"Alloy wheels,Voice Control,Winter tyres",21400
Audi A3,Sedans,White,10,85,Manual,Sport suspension,21388
Audi A3,Sedans,Black,16856,85,Manual,"Alloy wheels,Cab or rented Car",21380
Audi A3,Sedans,Black,25080,85,Manual,"Alloy wheels,Catalytic Converter",21350
Audi A3,Station wagon,Black,33,85,Manual,"Alloy wheels,Catalytic Converter,Voice Control",21375
Audi A3,Sedans,White,17784,85,Manual,"Alloy wheels,Sport seats",21000
Audi A3,Sedans,White,17784,85,Manual,"Alloy wheels,Sport seats",21000
Audi A3,Station wagon,White,8000,85,Manual,"Alloy wheels,Catalytic Converter,Ski bag,Sport package,Voice Control",21000
Audi A3,Sedans,White,21661,85,Manual,Alloy wheels,20999
Audi A3,Sedans,Blue,17500,85,Manual,"Alloy wheels,Roof rack,Voice Control",20999
Audi A3,Sedans,Silver,23897,85,Manual,Alloy wheels,20999
Audi A3,Sedans,White,19980,85,Manual,Alloy wheels,20999
Audi A3,Sedans,White,19980,85,Manual,Alloy wheels,20999
Audi A3,Sedans,Grey,4500,85,Manual,"Alloy wheels,Sport seats,Voice Control",20995
Audi A3,Sedans,Grey,11000,85,Manual,Alloy wheels,20990
Audi A3,Sedans,Grey,30891,85,Manual,Alloy wheels,20999
Audi A3,Sedans,White,21425,85,Manual,"Alloy wheels,Catalytic Converter",20990
Audi A3,Sedans,Silver,25737,85,Manual,Alloy wheels,20999
Audi A3,Sedans,Grey,14450,85,Manual,Alloy wheels,20990
Audi A3,Sedans,Blue,19800,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Trailer hitch",20990
Audi A3,Sedans,Silver,11000,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Trailer hitch",20990
Audi A3,Sedans,Black,22792,85,Manual,"Alloy wheels,Voice Control",20990
Audi A3,Sedans,White,23300,85,Manual,Alloy wheels,20800
Audi A3,Sedans,Black,20000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Touch screen",20800
Audi A3,Sedans,Blue,18000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Touch screen,Voice Control",20800
Audi A3,Sedans,White,16749,85,Manual,Alloy wheels,20800
Audi A3,Sedans,White,17059,85,Manual,"Alloy wheels,Touch screen,Voice Control",20799
Audi A3,Sedans,White,20,85,Manual,Alloy wheels,20793
Audi A3,Sedans,Black,8400,85,Manual,"Alloy wheels,Roof rack,Sport seats",20750
Audi A3,Sedans,Black,27200,85,Manual,"Alloy wheels,Cab or rented Car",20790
Audi A3,Sedans,Grey,22455,85,Manual,"Alloy wheels,Sport suspension",20750
Audi A3,Sedans,Grey,13800,85,Manual,"Alloy wheels,Roof rack",20750
Audi A3,Sedans,Grey,17863,85,Manual,"Alloy wheels,Sport suspension",20750
Audi A3,Sedans,Black,18603,85,Manual,"Alloy wheels,Sport suspension",20750
Audi A3,Sedans,White,25000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension",20750
Audi A3,Station wagon,Black,16000,85,Manual,"Alloy wheels,Catalytic Converter",20700
Audi A3,Sedans,Black,12000,85,Manual,"Alloy wheels,Roof rack,Sport seats",20750
Audi A3,Sedans,Black,27638,85,Manual,Alloy wheels,20750
Audi A3,Sedans,White,22016,85,Manual,"Alloy wheels,Sport suspension,Voice Control",20690
Audi A3,Sedans,Black,21511,85,Manual,Alloy wheels,20700
Audi A3,Sedans,White,290,85,Manual,"Alloy wheels,Roof rack",20980
Audi A3,Sedans,Blue,16500,85,Manual,Alloy wheels,20980
Audi A3,Sedans,Black,1085,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Sport seats,Sport suspension,Touch screen",20550
Audi A3,Sedans,Silver,27085,85,Manual,Alloy wheels,20950
Audi A3,Sedans,Black,11500,85,Manual,Alloy wheels,20950
Audi A3,Sedans,Red,21308,85,Manual,Alloy wheels,20950
Audi A3,Sedans,Red,21308,85,Manual,Alloy wheels,20950
Audi A3,Sedans,White,9500,85,Manual,Alloy wheels,20950
Audi A3,Sedans,Grey,20,85,Manual,"Alloy wheels,Roof rack",20950
Audi A3,Sedans,Grey,32823,85,Manual,"Alloy wheels,Roof rack",20940
Audi A3,Sedans,Black,8589,85,Manual,Alloy wheels,20920
Audi A3,Station wagon,Black,1015,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Sport seats,Sport suspension,Touch screen",20500
Audi A3,Compact,Grey,27357,85,Manual,"Alloy wheels,Sport suspension,Voice Control",20550
Audi A3,Sedans,Grey,18000,85,Manual,Alloy wheels,20500
Audi A3,Sedans,Red,6830,85,Manual,"Alloy wheels,Sport suspension",20500
Audi A3,Sedans,White,8275,85,Manual,Alloy wheels,20500
Audi A3,Sedans,Black,25000,85,Manual,"Alloy wheels,Sport suspension,Voice Control",20500
Audi A3,Sedans,White,10973,85,Manual,"Alloy wheels,Catalytic Converter,Voice Control",20500
Audi A3,Sedans,Silver,13500,85,Manual,Alloy wheels,20500
Audi A3,Sedans,Blue,17000,85,Manual,"Alloy wheels,Catalytic Converter,Shift paddles,Ski bag,Sport package,Sport seats,Sport suspension,Touch screen,Voice Control",20500
Audi A3,Sedans,Grey,15829,85,Manual,Alloy wheels,20500
Audi A3,Sedans,Grey,14999,85,Manual,"Alloy wheels,Sport suspension,Voice Control",20500
Audi A3,Sedans,Grey,15750,85,Manual,Alloy wheels,20499
Audi A3,Sedans,White,6750,85,Manual,"Alloy wheels,Trailer hitch,Voice Control",20490
Audi A3,Sedans,Grey,16316,85,Manual,"Alloy wheels,Sport suspension",20900
Audi A3,Sedans,Black,4700,85,Manual,"Alloy wheels,Trailer hitch,Voice Control",20490
Audi A3,Sedans,Black,25884,85,Manual,Alloy wheels,20500
Audi A3,Sedans,Black,20744,85,Manual,"Alloy wheels,Roof rack",20466
Audi A3,Sedans,Black,10,85,Manual,Alloy wheels,20900
Audi A3,Sedans,Black,4000,85,Manual,"Alloy wheels,Catalytic Converter",20490
Audi A3,Sedans,Black,26000,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension,Voice Control",20900
Audi A3,Sedans,White,28110,85,Manual,"Alloy wheels,Voice Control",20900
Audi A3,Sedans,Silver,33400,85,Manual,"Alloy wheels,Voice Control",20900
Audi A3,Sedans,Black,26000,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension,Voice Control",20900
Audi A3,Sedans,White,18800,85,Manual,Alloy wheels,20900
Audi A3,Sedans,White,21270,85,Manual,"Alloy wheels,Sport seats",20900
Audi A3,Compact,Black,10,85,Manual,Alloy wheels,20900
Audi A3,Sedans,Black,17720,85,Manual,"Alloy wheels,Sport seats",20900
Audi A3,Sedans,Grey,20717,85,Manual,Alloy wheels,20900
Audi A3,Sedans,White,10,85,Manual,"Alloy wheels,Sport seats",20900
Audi A3,Sedans,Black,17720,85,Manual,"Alloy wheels,Sport seats",20900
Audi A3,Sedans,White,23494,85,Manual,Alloy wheels,20900
Audi A3,Sedans,White,8000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Touch screen,Voice Control",20900
Audi A3,Sedans,White,27425,85,Manual,Alloy wheels,20900
Audi A3,Compact,Grey,6746,85,Manual,"Alloy wheels,Sport suspension,Voice Control",20900
Audi A3,Sedans,Grey,8340,85,Manual,"Alloy wheels,Sport seats,Sport suspension",20900
Audi A3,Sedans,White,10,85,Manual,"Alloy wheels,Sport seats",20900
Audi A3,Sedans,Grey,24465,85,Manual,"Alloy wheels,Voice Control",20899
Audi A3,Sedans,White,27350,85,Manual,"Alloy wheels,Sport seats",20900
Audi A3,Station wagon,Black,0,85,Manual,Alloy wheels,20890
Audi A3,Sedans,Black,7066,85,Manual,"Alloy wheels,Cab or rented Car,Catalytic Converter",20890
Audi A3,Sedans,White,22009,85,Manual,"Alloy wheels,Sport seats",20900
Audi A3,Sedans,White,16100,85,Manual,Catalytic Converter,20890
Audi A3,Sedans,Blue,24150,85,Manual,"Alloy wheels,Voice Control",20890
Audi A3,Sedans,Grey,26584,85,Manual,"Alloy wheels,Cab or rented Car",20890
Audi A3,Sedans,Silver,21032,85,Manual,Alloy wheels,20890
Audi A3,Sedans,Black,1250,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Sport seats,Sport suspension",20889
Audi A3,Sedans,Black,19137,85,Manual,"Alloy wheels,Catalytic Converter",20890
Audi A3,Sedans,Silver,7717,85,Manual,"Alloy wheels,Sport seats,Sport suspension",20890
Audi A3,Sedans,Black,9376,85,Manual,Catalytic Converter,20880
Audi A3,Sedans,Black,20100,85,Manual,Alloy wheels,20880
Audi A3,Sedans,Silver,5074,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Trailer hitch",20845
Audi A3,Sedans,Black,21828,85,Manual,Alloy wheels,20840
Audi A3,Sedans,Black,21851,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Sport seats,Sport suspension",20830
Audi A3,Sedans,White,15101,85,Manual,Alloy wheels,20450
Audi A3,Sedans,Silver,7988,85,Manual,"Alloy wheels,Roof rack",20854
Audi A3,Sedans,Grey,20750,85,Manual,Alloy wheels,20800
Audi A3,Sedans,Grey,18112,85,Manual,Alloy wheels,20450
Audi A3,Sedans,Grey,10935,85,Manual,Alloy wheels,20450
Audi A3,Sedans,Grey,8500,85,Manual,"Alloy wheels,Roof rack,Touch screen,Voice Control",20400
Audi A3,Sedans,Black,19200,85,Manual,Alloy wheels,20400
Audi A3,Sedans,Blue,13812,85,Manual,Alloy wheels,20398
Audi A3,Station wagon,White,17000,85,Manual,"Alloy wheels,Voice Control",20400
Audi A3,Sedans,White,15574,85,Manual,Alloy wheels,20400
Audi A3,Sedans,Silver,26741,85,Manual,"Alloy wheels,Cab or rented Car",20445
Audi A3,Sedans,Black,5250,85,Manual,"Alloy wheels,Voice Control",20390
Audi A3,Sedans,Grey,20557,85,Manual,"Alloy wheels,Sport suspension",21700
Audi A3,Sedans,Grey,20919,85,Manual,"Alloy wheels,Sport suspension",21700
Audi A3,Sedans,Grey,21088,85,Manual,"Alloy wheels,Sport suspension",21700
Audi A3,Sedans,Grey,20919,85,Manual,"Alloy wheels,Sport suspension",21700
Audi A3,Sedans,Grey,20557,85,Manual,"Alloy wheels,Sport suspension",21700
Audi A3,Sedans,Grey,3800,85,Manual,"Alloy wheels,Voice Control",21695
Audi A3,Sedans,Grey,12000,85,Manual,"Alloy wheels,Sport package,Sport seats",21690
Audi A3,Sedans,Grey,14450,85,Manual,Alloy wheels,21790
Audi A3,Sedans,Grey,7900,85,Manual,Alloy wheels,21790
Audi A3,Sedans,Black,4700,85,Manual,Alloy wheels,21790
Audi A3,Sedans,White,6750,85,Manual,Alloy wheels,21790
Audi A3,Sedans,Black,12200,85,Manual,"Alloy wheels,Touch screen",21800
Audi A3,Sedans,Grey,17676,85,Manual,Alloy wheels,21800
Audi A3,Sedans,Blue,25940,85,Manual,Alloy wheels,21800
Audi A3,Sedans,Grey,15000,85,Manual,"Alloy wheels,Sport seats",21800
Audi A3,Sedans,Grey,14160,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension",21800
Audi A3,Sedans,Black,25000,85,Manual,Alloy wheels,21790
Audi A3,Sedans,Grey,27000,85,Manual,"Alloy wheels,Cab or rented Car",21790
Audi A3,Sedans,White,6648,85,Manual,"Alloy wheels,Roof rack",21762
Audi A3,Sedans,Black,34000,85,Manual,"Alloy wheels,Voice Control",21750
Audi A3,Sedans,Black,1900,85,Manual,"Alloy wheels,Roof rack",21750
Audi A3,Sedans,Grey,6226,85,Manual,"Alloy wheels,Roof rack,Shift paddles",21729
Audi A3,Sedans,White,26500,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Touch screen,Voice Control",21700
Audi A3,Sedans,Grey,13076,85,Manual,"Alloy wheels,Sport suspension",21700
Audi A3,Sedans,Black,13259,85,Manual,"Alloy wheels,Sport suspension",21700
Audi A3,Sedans,Grey,17071,85,Manual,"Alloy wheels,Sport suspension,Voice Control",21700
Audi A3,Sedans,Grey,4500,85,Manual,"Alloy wheels,Sport seats",21680
Audi A3,Sedans,Blue,25982,85,Manual,"Alloy wheels,Cab or rented Car,Roof rack",21680
Audi A3,Sedans,Silver,15070,85,Manual,Alloy wheels,21650
Audi A3,Sedans,Blue,8100,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Sport seats,Sport suspension",21650
Audi A3,Sedans,Black,3200,85,Manual,"Alloy wheels,Roof rack",21550
Audi A3,Sedans,Silver,5230,85,Manual,"Alloy wheels,Catalytic Converter,Roof rack,Sport package,Sport seats,Trailer hitch",21640
Audi A3,Sedans,White,17544,85,Manual,"Alloy wheels,Sport suspension",21600
Audi A3,Sedans,Grey,17863,85,Manual,"Alloy wheels,Sport suspension",21600
Audi A3,Sedans,White,0,85,Automatic,"Alloy wheels,Shift paddles",23900
Audi A3,Sedans,White,0,85,Automatic,"Alloy wheels,Shift paddles",23900
Audi A3,Sedans,Black,0,85,Automatic,"Alloy wheels,Shift paddles",23900
Audi A3,Sedans,White,10,85,Automatic,"Alloy wheels,Catalytic Converter,Shift paddles,Sport package",23900
Audi A3,Sedans,White,0,85,Automatic,Shift paddles,23900
Audi A3,Sedans,Black,80,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",23900
Audi A3,Sedans,Silver,10,85,Automatic,Alloy wheels,24500
Audi A3,Station wagon,Red,3477,85,Automatic,"Alloy wheels,Roof rack",25800
Audi A3,Station wagon,Violet,10,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",25740
Audi A3,Station wagon,Grey,36,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",26825
Audi A3,Sedans,Grey,10,85,Automatic,"Alloy wheels,Roof rack,Sport suspension",26188
Audi A3,Sedans,Black,10,85,Automatic,Alloy wheels,26290
Audi A3,Sedans,Grey,10,85,Automatic,"Roof rack,Sport suspension",26188
Audi A3,Sedans,Black,10,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",26900
Audi A3,Sedans,White,10,85,Automatic,"Alloy wheels,Sport seats,Sport suspension,Touch screen",26980
Audi A3,Sedans,White,3500,85,Automatic,"Alloy wheels,Catalytic Converter",26590
Audi A3,Sedans,Black,10,85,Automatic,Alloy wheels,26290
Audi A3,Station wagon,Grey,10,85,Automatic,"Alloy wheels,Roof rack,Touch screen",26990
Audi A3,Station wagon,Silver,4999,85,Automatic,"Alloy wheels,Catalytic Converter,Roof rack",27400
Audi A3,Sedans,White,0,85,Automatic,"Alloy wheels,Sport suspension,Voice Control",27470
Audi A3,Sedans,Silver,4999,85,Automatic,"Alloy wheels,Catalytic Converter,Roof rack",27400
Audi A3,Sedans,Black,10,85,Automatic,"Alloy wheels,Sport seats,Sport suspension,Voice Control",27488
Audi A3,Sedans,Black,10,85,Automatic,"Alloy wheels,Sport seats,Sport suspension,Voice Control",27488
Audi A3,Sedans,Black,0,85,Automatic,"Alloy wheels,Catalytic Converter",27449
Audi A3,Sedans,Black,50,85,Automatic,Alloy wheels,27350
Audi A3,Sedans,Grey,6515,85,Automatic,Alloy wheels,27400
Audi A3,Sedans,White,1,85,Automatic,"Alloy wheels,Sport seats,Voice Control",26800
Audi A3,Sedans,White,10,85,Automatic,Alloy wheels,27400
Audi A3,Sedans,Grey,5800,85,Automatic,"Alloy wheels,Catalytic Converter,Roof rack",27370
Audi A3,Sedans,Silver,10,85,Automatic,Alloy wheels,26800
Audi A3,Sedans,Black,50,85,Automatic,Alloy wheels,27350
Audi A3,Sedans,Grey,20,85,Automatic,Alloy wheels,27318
Audi A3,Sedans,Red,15500,85,Automatic,"Alloy wheels,Sport suspension",27300
Audi A3,Sedans,Black,10,85,Automatic,"Alloy wheels,Catalytic Converter,Shift paddles,Sport package,Sport seats,Sport suspension,Voice Control",27300
Audi A3,Sedans,Red,5000,85,Automatic,"Alloy wheels,Sport suspension",27300
Audi A3,Sedans,White,3400,85,Automatic,"Alloy wheels,Roof rack,Sport seats,Sport suspension,Voice Control",27250
Audi A3,Sedans,Blue,10,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",27230
Audi A3,Station wagon,Blue,45,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",27225
Audi A3,Sedans,White,10,85,Automatic,Alloy wheels,27200
Audi A3,Sedans,Black,10,85,Automatic,"Roof rack,Sport seats",26800
Audi A3,Sedans,Grey,10,85,Automatic,"Roof rack,Sport seats",26800
Audi A3,Sedans,Grey,10,85,Automatic,"Roof rack,Sport seats",26800
Audi A3,Sedans,Silver,1,85,Automatic,"Alloy wheels,Catalytic Converter,Sport package",26795
Audi A3,Sedans,White,5300,85,Automatic,"Alloy wheels,Roof rack,Sport seats,Sport suspension",26770
Audi A3,Sedans,Black,9001,85,Automatic,"Alloy wheels,Catalytic Converter,Roof rack,Sport package,Sport seats,Sport suspension,Voice Control",26750
Audi A3,Station wagon,Black,0,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",26700
Audi A3,Sedans,White,10,85,Automatic,Alloy wheels,26700
Audi A3,Sedans,Grey,20,85,Automatic,Alloy wheels,27089
Audi A3,Sedans,Grey,13000,85,Automatic,"Alloy wheels,Cab or rented Car,Catalytic Converter,Roof rack,Sport seats,Sport suspension",26970
Audi A3,Sedans,Black,10,85,Automatic,"Alloy wheels,Sport seats,Sport suspension,Touch screen",26980
Audi A3,Sedans,Grey,10,85,Automatic,"Alloy wheels,Sport seats,Sport suspension,Touch screen",26980
Audi A3,Sedans,White,1,85,Automatic,Alloy wheels,26700
Audi A3,Sedans,Grey,11000,85,Automatic,"Alloy wheels,Cab or rented Car,Catalytic Converter,Roof rack,Sport seats,Sport suspension",26970
Audi A3,Sedans,Silver,5000,85,Automatic,"Alloy wheels,Roof rack,Sport seats,Sport suspension",26970
Audi A3,Sedans,Black,5000,85,Automatic,"Alloy wheels,Roof rack",26970
Audi A3,Sedans,Blue,5000,85,Automatic,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Voice Control",26950
Audi A3,Sedans,White,10,85,Automatic,Alloy wheels,26950
Audi A3,Sedans,Grey,50,85,Automatic,Alloy wheels,26950
Audi A3,Sedans,Blue,50,85,Automatic,Alloy wheels,26950
Audi A3,Sedans,Silver,7100,85,Automatic,Alloy wheels,26950
Audi A3,Sedans,Silver,7100,85,Automatic,Alloy wheels,26950
Audi A3,Sedans,Blue,50,85,Automatic,Alloy wheels,26950
Audi A3,Sedans,Grey,50,85,Automatic,Alloy wheels,26950
Audi A3,Sedans,Grey,20,85,Automatic,Alloy wheels,26940
Audi A3,Station wagon,Blue,35,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",27025
Audi A3,Sedans,Grey,20,85,Automatic,Alloy wheels,26940
Audi A3,Sedans,Silver,3250,85,Automatic,Alloy wheels,27000
Audi A3,Sedans,White,20,85,Automatic,Alloy wheels,26940
Audi A3,Station wagon,Black,34,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",27025
Audi A3,Sedans,Silver,100,85,Automatic,Alloy wheels,27000
Audi A3,Sedans,Silver,100,85,Automatic,Alloy wheels,27000
Audi A3,Sedans,Grey,4054,85,Automatic,Alloy wheels,27000
Audi A3,Sedans,Black,7,85,Automatic,"Alloy wheels,Catalytic Converter",26999
Audi A3,Sedans,White,1,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",26998
Audi A3,Sedans,Silver,82,85,Automatic,"Alloy wheels,Shift paddles,Sport package,Sport seats",26999
Audi A3,Sedans,White,1,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",26998
Audi A3,Sedans,Grey,0,85,Automatic,"Alloy wheels,Sport package,Sport seats,Voice Control",26995
Audi A3,Station wagon,Grey,0,85,Automatic,"Alloy wheels,Roof rack,Touch screen",26990
Audi A3,Sedans,White,8500,85,Automatic,"Alloy wheels,Catalytic Converter,Sport package",26990
Audi A3,Sedans,White,0,85,Automatic,"Alloy wheels,Roof rack,Sport seats,Sport suspension",26990
Audi A3,Sedans,White,0,85,Automatic,"Alloy wheels,Sport package,Sport seats,Voice Control",26995
Audi A3,Station wagon,White,25,85,Automatic,Alloy wheels,26990
Audi A3,Station wagon,White,10,85,Automatic,"Alloy wheels,Catalytic Converter",26990
Audi A3,Sedans,Black,0,85,Automatic,Alloy wheels,26700
Audi A3,Sedans,Red,25,85,Automatic,"Alloy wheels,Sport seats,Sport suspension,Trailer hitch",26690
Audi A3,Station wagon,Blue,45,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",26625
Audi A3,Sedans,Grey,10,85,Automatic,"Alloy wheels,Roof rack,Sport suspension",26549
Audi A3,Sedans,Black,10,85,Automatic,Alloy wheels,26548
Audi A3,Sedans,Blue,1,85,Automatic,"Alloy wheels,Sport seats,Voice Control",26500
Audi A3,Sedans,Grey,10,85,Automatic,Alloy wheels,26500
