age,income,pto_days,vacation
51,80944,2,1
34,86408,8,1
57,67315,7,1
30,42972,6,1
35,87475,7,1
36,15395,4,1
73,29948,6,1
37,5297,1,1
37,79431,1,1
31,76803,7,1
56,9200,6,1
33,85725,7,1
75,18950,3,1
45,22047,8,1
37,22436,7,1
48,49193,8,1
48,45159,4,1
43,55328,9,1
71,65712,2,1
47,51328,9,1
71,39090,10,1
51,68832,10,1
49,67319,10,1
71,49878,7,1
57,29398,12,1
48,9820,6,1
70,24725,1,1
34,30875,8,1
58,1262,5,1
52,3238,9,1
67,62835,10,1
66,45301,8,1
51,48958,5,1
75,36256,3,1
43,58701,7,1
35,11917,1,1
36,86569,2,1
45,12973,0,1
48,86511,8,1
51,76343,1,1
60,57173,2,1
40,65964,6,1
70,60207,0,1
40,27068,10,1
71,56767,7,1
56,42945,5,1
60,1828,5,1
26,39434,11,1
44,52518,8,1
54,22498,2,1
44,16175,8,1
75,87250,8,1
33,89475,4,1
75,23644,10,1
36,66024,0,1
61,39588,0,1
28,12775,9,1
59,513,12,1
44,14306,5,1
57,28935,1,1
66,69079,1,1
36,75002,3,1
72,73877,3,1
39,11209,9,1
36,13036,2,1
72,86035,0,1
33,61477,12,1
40,58653,9,1
74,74448,2,1
33,48747,3,1
60,77602,6,1
65,32060,1,1
37,73317,6,1
75,60364,6,1
47,10553,9,1
58,64787,12,1
25,41224,7,1
55,34477,3,1
62,53385,3,1
49,14338,4,1
27,69333,9,1
27,83185,11,1
42,1279,3,1
63,18401,12,1
35,25702,1,1
51,16980,11,1
74,62250,11,1
56,19646,1,1
42,12806,12,1
63,74732,5,1
46,62815,9,1
26,47264,2,1
47,2765,2,1
68,29857,2,1
65,488,5,1
26,30303,3,1
64,43545,1,1
39,66354,4,1
35,1319,1,1
59,5375,4,1
45,51469,1,1
44,69302,2,1
25,89042,4,1
39,5345,11,1
35,92,9,1
65,76873,6,1
27,42380,12,1
44,72188,4,1
55,84496,8,1
64,63375,11,1
67,39939,1,1
72,80661,10,1
35,6378,0,1
25,76258,5,1
70,25012,2,1
54,27351,11,1
68,41570,0,1
56,54499,10,1
68,70032,4,1
45,34206,10,1
70,89768,1,1
57,87460,0,1
71,88660,7,1
44,75476,4,1
60,6419,11,1
34,82285,7,1
45,56686,8,1
33,65370,7,1
62,72344,7,1
44,17843,1,1
38,65058,4,1
25,32639,1,1
29,82093,4,1
47,39525,9,1
68,75087,10,1
35,2206,5,1
58,84026,11,1
46,58550,7,1
39,44633,3,1
34,2845,6,1
70,34179,1,1
55,77811,4,1
48,33461,1,1
47,19597,9,1
45,19155,8,1
65,77655,3,1
36,46044,4,1
34,37695,4,1
41,19595,0,1
40,50777,3,1
33,4161,12,1
45,5586,5,1
30,74025,4,1
33,68876,7,1
53,86567,4,1
72,80746,4,1
47,43800,9,1
36,63301,2,1
71,40683,2,1
53,76489,9,1
39,1592,10,1
34,15859,1,1
73,57664,4,1
27,21353,5,1
51,19335,4,1
26,14285,11,1
31,60642,8,1
43,55727,0,1
50,6441,0,1
73,18205,5,1
71,82682,6,1
72,73450,12,1
37,6171,0,1
65,14042,0,1
59,6976,2,1
57,55872,6,1
73,40508,0,1
29,67060,8,1
64,57050,9,1
34,42544,4,1
40,13969,6,1
43,64687,0,1
65,22338,12,1
58,66445,11,1
46,14594,6,1
73,73671,4,1
48,56715,7,1
34,75556,3,1
44,52865,2,1
57,18940,9,1
61,50657,12,1
26,87805,3,1
28,77529,5,1
63,50780,12,1
30,55267,6,1
52,23145,6,1
42,72829,11,1
65,69396,11,1
42,18167,11,1
66,8959,5,1
34,70535,11,1
25,83508,7,1
32,55683,11,1
57,60111,8,1
42,26524,5,1
40,15821,0,1
56,32989,12,1
51,28569,1,1
65,24424,9,1
60,25978,11,1
53,54367,6,1
68,79952,3,1
52,77549,0,1
75,78944,1,1
64,18773,0,1
72,67220,9,1
30,64183,4,1
31,66367,8,1
73,27144,7,1
55,42348,7,1
47,78713,0,1
52,7164,11,1
38,81622,11,1
65,15041,1,1
51,62009,4,1
29,49338,5,1
45,39106,5,1
69,1263,2,1
64,46622,2,1
73,66861,8,1
35,4997,5,1
33,53810,1,1
49,64803,9,1
43,69967,6,1
49,72334,8,1
51,52396,6,1
72,55796,7,1
55,41791,3,1
35,13425,4,1
65,67489,11,1
73,3661,1,1
42,86110,7,1
33,46037,10,1
36,45043,3,1
52,33595,8,1
32,25043,8,1
27,50614,1,1
63,75067,7,1
59,34289,1,1
48,15055,5,1
54,59146,6,1
51,84234,0,1
60,10889,3,1
27,1926,3,1
73,65180,7,1
34,47501,12,1
34,88711,0,1
25,63367,2,1
50,17801,10,1
34,33009,5,1
56,14855,11,1
42,88047,4,1
74,66497,10,1
40,72359,9,1
59,71578,7,1
65,25227,9,1
71,54785,8,1
54,48565,11,1
45,13026,8,1
36,16393,5,1
75,10807,9,1
48,76407,7,1
71,58672,12,1
47,32445,2,1
71,4984,4,1
53,51559,6,1
71,63494,12,1
70,76960,10,1
71,24132,5,1
66,52702,2,1
65,57581,9,1
66,34670,7,1
53,16889,8,1
38,89990,6,1
34,36342,0,1
49,40100,4,1
33,85520,9,1
38,86982,10,1
34,10228,12,1
44,26269,2,1
40,24932,0,1
48,75847,0,1
55,71704,3,1
62,85657,2,1
27,79482,4,1
61,61542,11,1
44,24905,1,1
61,85369,12,1
62,14934,5,1
59,70634,1,1
32,21913,11,1
41,72105,10,1
34,44155,7,1
68,51100,12,1
49,81666,9,1
74,31739,11,1
44,24865,8,1
51,41772,4,1
28,16311,0,1
25,73017,6,1
66,89006,11,1
66,85115,11,1
53,21570,2,1
41,66655,5,1
52,61282,7,1
71,8902,6,1
27,24770,5,1
27,4187,3,1
50,73485,2,1
46,5550,5,1
66,62874,11,1
45,1668,6,1
37,17291,1,1
39,79600,1,1
67,76870,12,1
45,80019,1,1
44,86597,1,1
60,61836,2,1
41,88745,12,1
71,46452,0,1
72,85613,4,1
64,26318,9,1
26,76841,4,1
55,36038,4,1
43,73270,7,1
33,48360,3,1
63,72980,4,1
72,6085,4,1
32,28834,10,1
75,87189,1,1
29,79481,8,1
53,82007,6,1
29,78354,9,1
60,13698,4,1
70,65301,3,1
62,21968,3,1
25,84322,9,1
75,89559,1,1
32,2014,2,1
25,85906,5,1
26,24112,8,1
47,82975,12,1
66,42806,2,1
31,29029,9,1
55,17099,3,1
38,83503,5,1
66,58291,10,1
50,4104,3,1
35,39879,5,1
40,57674,12,1
36,18711,1,1
27,34322,2,1
48,80739,4,1
33,89374,3,1
40,23128,11,1
39,42403,10,1
29,7527,8,1
59,33371,5,1
49,8301,6,1
71,18419,1,1
72,71349,5,1
48,57925,4,1
74,17565,8,1
67,64481,4,1
70,71891,2,1
33,49482,3,1
44,87931,6,1
53,17021,11,1
44,33327,11,1
66,71298,3,1
42,20076,12,1
74,83338,12,1
69,17875,4,1
32,10873,8,1
33,31306,9,1
59,15747,5,1
61,33207,12,1
72,33120,10,1
47,16534,8,1
71,58226,0,1
31,33258,10,1
58,53131,9,1
45,59414,3,1
32,41295,9,1
46,88002,4,1
47,59114,12,1
41,41627,7,1
69,28959,10,1
48,12036,2,1
48,80195,6,1
57,56515,4,1
70,15167,7,1
26,41237,3,1
49,43932,1,1
52,59548,3,1
51,55893,0,1
32,63190,5,1
47,80240,12,1
61,44190,3,1
59,67698,12,1
58,5952,4,1
66,28532,5,1
31,64272,0,1
65,11003,5,1
36,56907,1,1
26,39579,9,1
33,9388,11,1
68,856,10,1
72,27527,7,1
74,87657,12,1
46,22117,4,1
57,50345,11,1
75,84893,6,1
70,41284,12,1
52,56180,7,1
57,4772,2,1
48,14503,6,1
51,81155,12,1
43,1393,2,1
45,5959,1,1
61,46793,2,1
64,44579,8,1
25,70076,2,1
68,63788,5,1
42,29261,2,1
70,11091,6,1
34,17819,3,1
49,22154,1,1
64,75506,7,1
38,54598,10,1
62,51858,10,1
26,56953,0,1
44,88381,1,1
26,28036,0,1
34,1419,10,1
30,43792,1,1
71,77246,3,1
60,71612,0,1
62,26681,0,1
31,7697,12,1
43,38382,12,1
58,65975,4,1
74,69537,1,1
25,33068,10,1
71,766,2,1
60,82271,3,1
52,48114,4,1
36,43427,2,1
59,44732,5,1
25,54864,3,1
43,88467,2,1
31,58594,0,1
74,586,10,1
45,40224,6,1
26,82142,2,1
60,49842,1,1
37,47053,11,1
68,63868,9,1
72,42494,11,1
34,19715,0,1
39,22776,6,1
53,84958,3,1
47,2810,3,1
49,877,11,1
39,72511,1,1
26,37204,11,1
27,81485,6,1
62,63840,8,1
25,78111,5,1
57,19332,6,1
34,71295,1,1
40,23027,6,1
52,29380,0,1
62,13336,0,1
39,20168,5,1
46,81595,5,1
51,84305,12,1
31,17967,4,1
54,89970,2,1
47,64185,6,1
47,47189,9,1
32,4984,11,1
60,35315,9,1
59,46975,12,1
48,74182,7,1
49,24932,6,1
60,68522,3,1
64,43403,10,1
30,48941,2,1
41,73881,5,1
73,53616,1,1
43,64973,12,1
39,48775,2,1
44,17,5,1
32,49961,4,1
31,75015,3,1
70,19643,0,1
40,26447,6,1
40,53757,9,1
51,44710,4,1
32,85435,8,1
48,83457,1,1
63,21384,11,1
36,14567,8,1
52,12574,8,1
56,71217,6,1
30,35522,10,1
64,66132,2,1
57,39514,5,1
35,27094,3,1
56,40204,8,1
30,56438,2,1
40,5102,6,1
74,47930,0,1
28,21281,10,1
53,66089,0,1
57,87571,0,1
56,82371,7,1
69,61682,3,1
53,50767,0,1
59,65184,1,1
68,41012,11,1
49,40426,8,1
70,1101,0,1
27,32442,5,1
47,49869,1,1
64,36251,2,1
32,35989,0,1
35,42654,8,1
52,25108,5,1
53,17708,11,1
29,41,10,1
41,31809,12,1
55,15452,1,1
32,40097,7,1
27,86429,1,1
30,55668,3,1
27,45918,0,1
28,84576,6,1
40,26828,10,1
38,62483,1,1
44,51980,3,1
73,17022,10,1
43,67434,6,1
59,82925,3,1
60,35132,4,1
38,25297,8,1
50,48198,6,1
30,2431,1,1
30,66073,2,1
61,81510,10,1
71,49336,7,1
72,43998,5,1
52,43416,12,1
60,46767,1,1
39,79540,8,1
54,44580,7,1
34,58732,7,1
45,42214,9,1
55,26529,0,1
63,63424,0,1
34,4077,6,1
38,70998,10,1
36,5178,7,1
47,64939,11,1
58,15095,3,1
53,78354,0,1
34,46715,4,1
28,79643,7,1
35,69752,12,1
65,72904,11,1
74,18988,6,1
28,2631,7,1
56,58528,8,1
57,86777,8,1
54,5420,9,1
75,67210,0,1
33,60136,12,1
48,35166,2,1
52,44524,5,1
61,83163,10,1
40,15100,10,1
47,29263,5,1
50,86243,9,1
70,15473,4,1
74,82687,3,1
29,36532,1,1
59,58485,5,1
53,82629,2,1
64,1732,11,1
56,77686,12,1
37,17203,9,1
27,48177,10,1
65,15887,0,1
36,63387,0,1
57,61646,4,1
61,58234,5,1
28,25906,0,1
65,37231,6,1
61,73182,7,1
48,88493,10,1
32,53941,8,1
59,82053,1,1
42,82518,3,1
61,60482,11,1
54,12414,1,1
30,9142,9,1
54,84661,10,1
31,88260,8,1
33,20538,0,1
65,41582,12,1
41,19966,12,1
30,75762,8,1
56,16567,2,1
42,67838,1,1
64,66159,9,1
53,8015,11,1
68,54591,6,1
69,30488,6,1
60,69468,6,1
28,69207,10,1
49,73216,7,1
46,23768,0,1
40,53996,11,1
34,78924,5,1
34,45644,10,1
36,10147,9,1
35,63795,10,1
25,39332,6,1
40,31360,8,1
61,56867,1,1
27,4568,4,1
58,285,3,1
41,2273,5,1
69,53789,4,1
65,53335,11,1
69,47529,11,1
30,53225,7,1
61,38407,12,1
64,66900,8,1
52,77511,4,1
51,48458,7,1
68,41087,8,1
66,86777,5,1
35,51036,12,1
66,42229,7,1
36,49929,1,1
69,12207,6,1
33,19894,5,1
39,46717,3,1
32,84503,2,1
60,33802,8,1
64,72035,9,1
64,60769,1,1
62,29151,9,1
28,33429,11,1
53,46875,10,1
69,56557,11,1
49,3859,8,1
57,75666,11,1
62,75791,0,1
62,80835,9,1
29,3794,6,1
29,20613,5,1
56,24015,4,1
39,21798,6,1
59,52580,0,1
70,63066,10,1
39,19972,7,1
28,76391,2,1
58,53309,2,1
68,46797,10,1
45,16084,6,1
69,38223,6,1
39,6777,0,1
33,21426,0,1
61,71785,11,1
61,61415,10,1
28,29733,3,1
69,92,4,1
68,82332,9,1
43,68202,11,1
58,27884,10,1
32,30114,10,1
55,89719,5,1
75,79779,5,1
52,37143,0,1
29,56144,7,1
39,58980,12,1
52,15164,4,1
52,9327,7,1
64,77298,8,1
69,69432,8,1
27,6766,0,1
69,73667,0,1
32,55640,10,1
45,57718,4,1
49,73073,1,1
69,46488,0,1
71,10929,4,1
36,80978,4,1
26,56711,11,1
68,87273,5,1
66,27062,4,1
32,15698,10,1
49,29645,3,1
59,13264,12,1
54,46947,5,1
61,55566,11,1
35,25859,1,1
71,29571,12,1
64,28299,12,1
42,45679,5,1
60,2495,6,1
60,37973,12,1
25,70314,5,1
55,38098,4,1
45,16002,10,1
50,19575,0,1
72,32738,2,1
28,81730,6,1
46,10814,9,1
75,66089,12,1
60,71771,10,1
61,88643,0,1
61,673,2,1
66,45438,4,1
64,17069,6,1
27,58205,11,1
43,82425,9,1
51,67460,7,1
63,79391,12,1
34,11720,3,1
54,68085,11,1
63,74805,0,1
46,29500,0,1
39,41958,10,1
65,58628,10,1
44,48426,3,1
45,70398,10,1
43,28242,6,1
31,81565,8,1
65,73332,1,1
66,59827,0,1
75,20275,2,1
47,79047,5,1
58,69951,5,1
49,775,1,1
64,68531,12,1
56,85762,11,1
41,52196,12,1
75,78898,6,1
52,12782,9,1
59,16122,11,1
26,76884,0,1
38,72621,9,1
60,53,4,1
74,11697,12,1
72,6859,11,1
39,74830,9,1
60,31602,7,1
52,8523,11,1
63,5126,12,1
54,20456,10,1
73,24104,4,1
66,85105,7,1
75,62897,8,1
38,41778,1,1
33,8194,0,1
51,51006,2,1
36,79396,1,1
33,61937,4,1
42,36508,1,1
56,37870,7,1
54,21943,11,1
57,31410,2,1
57,46259,2,1
29,89917,0,1
26,46173,9,1
26,16593,6,1
55,43169,9,1
68,42550,4,1
37,15544,12,1
43,52747,7,1
36,17143,4,1
61,75102,6,1
65,47764,10,1
47,23832,9,1
53,42011,2,1
60,58155,4,1
34,4500,11,1
32,73524,3,1
44,69861,0,1
38,10650,11,1
53,14840,7,1
49,47840,8,1
56,16253,4,1
30,85722,8,1
46,44962,3,1
38,48069,10,1
34,64119,6,1
49,7263,5,1
27,48874,5,1
60,63885,1,1
72,21125,12,1
27,87310,3,1
66,75951,3,1
64,63521,10,1
64,82841,12,1
28,62832,9,1
31,21707,4,1
57,28555,3,1
62,32238,2,1
65,46827,10,1
62,22061,6,1
63,87233,11,1
61,51644,2,1
25,158,2,1
71,8702,4,1
38,4238,8,1
49,89061,4,1
48,88972,1,1
58,52025,4,1
52,53720,6,1
29,10623,10,1
34,82132,7,1
37,77200,8,1
58,53743,8,1
41,4311,5,1
65,25246,9,1
40,20457,12,1
32,21838,8,1
27,35100,3,1
61,17900,9,1
34,53087,3,1
43,29270,1,1
71,10612,3,1
65,35643,10,1
42,31604,0,1
58,69311,10,1
30,4479,2,1
56,51744,3,1
54,43602,12,1
35,14785,12,1
31,6932,9,1
70,88264,12,1
34,72518,5,1
26,13409,1,1
68,70382,2,1
29,36183,7,1
71,5832,10,1
33,87845,5,1
70,11952,1,1
75,65610,8,1
47,68761,3,1
52,82657,11,1
34,44994,2,1
67,29820,11,1
72,86694,2,1
39,23326,4,1
52,26193,2,1
50,54668,9,1
40,62526,8,1
26,54595,1,1
71,62197,11,1
54,64469,6,1
68,7048,5,1
47,81779,2,1
46,3295,4,1
75,84727,0,1
72,61557,7,1
72,29579,4,1
33,25098,1,1
70,53687,12,1
53,5581,9,1
32,12683,2,1
32,63875,0,1
70,47458,7,1
45,13744,11,1
74,53673,9,1
39,61480,6,1
74,81845,1,1
72,2408,6,1
53,87416,1,1
49,75792,1,1
56,49458,1,1
41,42478,8,1
68,71865,5,1
59,5856,8,1
37,84489,0,1
29,74352,10,1
72,28274,2,1
66,26183,3,1
55,40829,6,1
56,59305,11,1
75,79078,6,1
33,82295,12,1
47,25989,11,1
64,32213,1,1
75,11972,10,1
28,50026,2,1
73,39303,12,1
43,1849,11,1
60,86240,5,1
74,69763,9,1
72,66896,10,1
28,42711,9,1
37,11079,9,1
69,70379,10,1
44,54600,9,1
39,86596,3,1
72,23131,8,1
52,18865,11,1
74,49482,10,1
48,18374,4,1
61,10098,1,1
29,54224,9,1
38,44301,5,1
67,41376,7,1
54,22477,1,1
62,30021,4,1
65,37240,8,1
36,2262,2,1
29,2721,10,1
44,82054,4,1
64,5791,9,1
63,83972,2,1
51,15000,7,1
31,84928,9,1
37,83105,1,1
71,35096,9,1
36,63134,6,1
25,8532,1,1
74,66126,0,1
62,65460,6,1
41,19153,0,1
63,6233,2,1
69,78207,12,1
52,5265,9,1
52,5560,0,1
31,19854,5,1
44,18589,2,1
28,10406,4,1
28,37647,4,1
37,49510,10,1
70,34684,1,1
53,64365,4,1
29,68195,12,1
58,46934,0,1
27,57020,8,1
43,84566,1,1
51,52010,11,1
32,80309,11,1
45,69011,9,1
56,7650,2,1
69,11367,11,1
54,31411,2,1
56,79851,11,1
49,80094,8,1
55,28242,8,1
37,39436,10,1
66,53928,12,1
35,6400,7,1
53,64415,8,1
40,64080,6,1
54,86460,4,1
75,9746,1,1
45,89928,11,1
65,40669,1,1
40,40756,3,1
47,77770,3,1
60,38698,3,1
40,83735,4,1
46,53745,5,1
32,84742,12,1
25,12486,8,1
57,66064,0,1
39,2033,0,1
62,43648,7,1
38,52883,3,1
70,33277,9,1
72,74860,12,1
57,55976,12,1
65,29581,8,1
34,30839,10,1
35,81822,3,1
25,14058,5,1
36,4265,6,1
39,13009,1,1
57,11623,7,1
53,52031,12,1
28,31965,11,1
56,81806,7,1
70,12667,12,1
52,49293,1,1
62,82473,4,1
30,88284,2,1
55,39440,11,1
57,87903,5,1
60,58552,7,1
68,41319,5,1
59,66495,10,1
66,84076,11,1
46,38429,12,1
45,64498,9,1
39,55111,4,1
70,44259,11,1
56,45605,1,1
75,42627,6,1
35,33279,12,1
44,62014,12,1
62,68996,3,1
42,53911,10,1
63,5593,2,1
26,66832,9,1
30,72633,8,1
36,34995,9,1
66,8183,1,1
30,30753,1,1
69,63621,4,1
32,87165,12,1
65,52663,2,1
47,35204,6,1
48,35861,0,1
66,22173,12,1
73,28407,7,1
31,71859,3,1
34,83866,8,1
42,81385,5,1
70,70838,5,1
61,5502,2,1
27,3972,10,1
39,42670,4,1
58,34142,4,1
38,60279,12,1
66,29434,2,1
48,74337,2,1
73,31140,7,1
35,36957,10,1
53,70593,10,1
37,7854,12,1
73,29298,2,1
69,76850,0,1
70,61162,0,1
48,8870,10,1
62,33827,4,1
39,62257,12,1
69,87747,4,1
72,14005,11,1
32,27258,7,1
39,31244,3,1
46,17173,3,1
51,23170,5,1
65,50651,12,1
47,53429,10,1
70,74992,7,1
57,77338,5,1
55,21610,8,1
42,33093,0,1
32,30404,11,1
63,73948,3,1
47,51232,11,1
25,14398,10,1
59,2773,11,1
52,32453,5,1
50,77183,12,1
69,60181,9,1
65,68114,0,1
62,79595,2,1
34,49578,6,1
61,12252,7,1
60,30375,1,1
26,13562,10,1
34,19867,11,1
35,32602,5,1
63,76959,0,1
25,18901,11,1
30,78416,10,1
65,6761,7,1
71,52227,7,1
27,49855,0,1
53,30406,9,1
26,71050,2,1
40,72358,8,1
38,10670,4,1
27,89896,1,1
57,20676,1,1
27,12217,12,1
28,48390,5,1
57,6538,8,1
37,50886,4,1
29,52697,6,1
35,41813,12,1
50,85937,3,1
46,17610,5,1
38,1119,1,1
28,79969,1,1
63,11625,10,1
47,19046,11,1
47,9576,7,1
43,24763,11,1
51,701,8,1
71,4278,3,1
42,16782,5,1
26,18233,3,1
45,77229,5,1
67,52811,5,1
44,85903,2,1
51,12750,8,1
38,76509,5,1
67,66188,0,1
31,39847,6,1
48,48897,3,1
50,56387,6,1
28,66511,0,1
63,73405,7,1
29,80776,0,1
51,88988,10,1
35,49308,11,1
65,87210,3,1
38,75085,5,1
55,7174,5,1
67,19032,6,1
64,70383,0,1
69,87973,10,1
39,62486,4,1
56,71236,1,1
34,82246,10,1
31,10397,10,1
31,61919,10,1
32,78465,6,1
52,52170,9,1
37,11587,9,1
44,28742,8,1
62,82846,2,1
73,10629,2,1
58,62282,2,1
28,69113,6,1
71,43388,2,1
48,49859,2,1
72,37109,11,1
72,36862,9,1
26,9679,10,1
71,52447,1,1
28,86358,11,1
53,72145,11,1
44,35571,4,1
72,70320,8,1
49,85744,6,1
55,242,10,1
68,47058,3,1
26,47174,2,1
64,54780,11,1
74,25544,5,1
43,85920,12,1
64,23131,11,1
63,50392,4,1
70,63136,6,1
74,41630,5,1
71,9409,1,1
51,20940,12,1
39,526,12,1
56,56126,6,1
28,35183,12,1
61,34937,0,1
53,64903,4,1
41,45702,12,1
48,73942,0,1
67,1003,10,1
60,80803,2,1
54,55431,1,1
70,35682,11,1
40,77069,10,1
66,53614,2,1
42,13704,2,1
57,81828,2,1
47,60744,0,1
28,22411,3,1
68,33190,8,1
27,9222,3,1
55,89993,9,1
66,63350,6,1
36,64135,0,1
55,14755,5,1
46,23397,11,1
38,87017,10,1
70,67056,11,1
36,66592,3,1
40,60660,8,1
35,89826,12,1
54,45465,2,1
39,16630,5,1
35,48773,8,1
54,40915,12,1
34,47206,6,1
65,64216,6,1
28,18714,10,1
34,4810,0,1
67,25761,0,1
52,76720,5,1
70,35945,0,1
40,28612,0,1
60,52602,11,1
47,68402,11,1
51,66659,1,1
48,11608,5,1
65,13149,6,1
40,54228,12,1
72,86033,7,1
60,27766,8,1
59,67099,1,1
63,11520,7,1
31,44538,10,1
45,47758,1,1
39,65517,0,1
64,8524,5,1
68,149,7,1
37,16659,4,1
44,31899,4,1
74,69576,4,1
40,18991,6,1
42,12417,4,1
29,17973,0,1
69,22429,0,1
37,17789,10,1
74,62973,11,1
75,46750,9,1
55,3947,4,1
68,18518,1,1
43,82822,1,1
43,15605,3,1
36,74133,10,1
32,18866,2,1
61,85538,10,1
60,71531,10,1
65,60655,11,1
74,61440,9,1
50,12575,8,1
36,9226,8,1
34,34961,5,1
57,22398,12,1
29,61476,12,1
67,6926,7,1
29,40986,2,1
51,80308,10,1
48,15854,6,1
51,17359,2,1
75,55183,7,1
54,26142,6,1
49,71563,3,1
57,81211,4,1
69,37713,2,1
30,9489,12,1
36,57787,1,1
71,46726,11,1
26,64192,1,1
36,78699,5,1
71,83109,4,1
63,18990,7,1
73,8638,0,1
57,57303,1,1
52,32967,4,1
74,7474,12,1
45,1249,3,1
36,83019,7,1
39,4346,11,1
50,73510,0,1
33,13221,3,1
37,11179,4,1
45,8624,11,1
46,76439,1,1
36,28292,2,1
50,9682,5,1
74,10697,8,1
50,79537,0,1
52,58973,5,1
60,82413,7,1
25,43184,12,1
25,67069,10,1
47,73966,9,1
43,27633,6,1
62,44375,4,1
72,72167,10,1
26,23651,1,1
44,69512,0,1
52,74038,7,1
37,32016,5,1
44,50261,4,1
38,73715,11,1
54,28602,6,1
57,58425,11,1
66,1036,0,1
72,72959,9,1
29,89035,2,1
74,23338,11,1
71,74592,8,1
74,25873,3,1
35,76598,11,1
30,40747,10,1
33,84801,0,1
53,64233,4,1
52,38837,10,1
61,57167,1,1
57,40454,0,1
26,53915,5,1
33,25242,7,1
63,3255,0,1
70,31707,9,1
51,60046,7,1
32,56336,6,1
51,84141,11,1
62,27493,12,1
47,42827,12,1
56,71696,6,1
58,81194,8,1
68,40389,10,1
25,72036,1,1
33,16194,1,1
62,23341,0,1
73,2549,10,1
67,32460,3,1
68,20207,8,1
38,1797,1,1
27,17450,11,1
37,11177,2,1
37,20469,7,1
32,70483,8,1
52,85760,2,1
64,43708,0,1
60,52604,11,1
63,46872,3,1
35,48452,11,1
27,31603,6,1
58,51514,7,1
53,35297,7,1
31,45643,9,1
67,75217,10,1
39,85066,6,1
66,68538,12,1
67,26791,10,1
50,8588,0,1
64,16657,3,1
28,68337,2,1
27,49259,5,1
36,59743,0,1
72,53522,10,1
25,49811,10,1
45,77458,6,1
48,44786,9,1
47,2690,9,1
53,89304,6,1
69,22013,5,1
62,1842,11,1
65,51453,4,1
52,50923,2,1
65,15984,2,1
43,61258,6,1
68,66052,2,1
58,29345,5,1
57,39526,5,1
71,65405,1,1
65,71101,11,1
39,81050,7,1
29,47006,0,1
35,15481,2,1
57,77366,12,1
41,14469,3,1
49,55217,10,1
57,29078,10,1
48,69751,11,1
44,76863,10,1
30,27601,4,1
54,32443,11,1
52,57374,3,1
33,76306,6,1
46,60287,6,1
75,89678,6,1
62,77798,11,1
71,81506,6,1
25,78392,9,1
28,56385,0,1
44,31431,5,1
61,82895,6,1
31,20059,2,1
39,53870,6,1
69,38014,9,1
69,23854,11,1
46,75577,1,1
65,66558,12,1
65,36107,4,1
36,9489,3,1
32,38759,11,1
67,63582,2,1
29,55386,8,1
46,89214,6,1
51,13693,10,1
28,32443,11,1
74,29699,5,1
43,57094,8,1
45,78285,2,1
60,84439,7,1
73,25965,6,1
61,50892,4,1
48,42617,11,1
53,35680,0,1
57,82480,11,1
59,72600,6,1
41,68287,2,1
61,41603,8,1
32,47914,11,1
68,85280,10,1
63,61971,12,1
68,13449,8,1
36,24075,11,1
59,12556,7,1
39,16227,0,1
70,65313,8,1
51,80947,5,1
31,8698,7,1
34,30735,11,1
36,63031,9,1
49,64882,9,1
59,22139,2,1
34,29449,12,1
68,37536,10,1
44,882,12,1
63,71588,12,1
49,35397,6,1
45,52528,6,1
71,30362,6,1
69,43414,4,1
52,16638,9,1
70,44201,9,1
50,66680,9,1
73,19562,3,1
31,5799,5,1
31,4461,11,1
31,85754,6,1
69,61748,2,1
32,84308,12,1
26,75033,10,1
75,72344,6,1
33,58947,2,1
59,82699,0,1
25,2066,1,1
44,31703,8,1
43,43667,2,1
50,36163,3,1
60,76428,2,1
72,1172,9,1
54,43049,0,1
42,89416,12,1
57,71308,8,1
60,26111,7,1
66,47170,3,1
33,10544,11,1
32,20703,0,1
43,62494,6,1
70,13379,8,1
26,10372,11,1
46,22006,3,1
71,46601,1,1
66,53604,3,1
25,39118,8,1
35,58785,0,1
75,7655,9,1
28,40033,11,1
50,48803,4,1
72,53163,10,1
59,23698,1,1
60,49015,4,1
73,66181,4,1
51,33382,0,1
62,6781,9,1
26,70596,5,1
61,82732,5,1
68,2134,7,1
29,40932,6,1
47,57482,9,1
69,73584,11,1
46,73100,5,1
62,52135,3,1
75,43001,5,1
71,44425,12,1
69,21346,2,1
46,77962,1,1
68,77306,5,1
65,13136,12,1
25,41517,12,1
69,58306,5,1
38,61387,7,1
26,17453,2,1
74,81052,9,1
41,3891,7,1
51,71007,7,1
74,81015,9,1
33,83690,10,1
30,14348,2,1
38,48930,3,1
40,5355,6,1
27,33343,7,1
69,53437,10,1
25,9137,6,1
49,52406,10,1
32,67575,12,1
31,63631,7,1
46,76541,1,1
53,2998,11,1
75,40266,7,1
28,85263,2,1
44,24212,7,1
45,41913,3,1
38,80974,0,1
57,35553,12,1
36,64091,1,1
40,42796,1,1
67,62616,1,1
56,50089,9,1
67,61374,11,1
26,21347,7,1
60,15508,3,1
42,70250,10,1
52,82149,6,1
71,55501,6,1
39,55704,4,1
30,8811,12,1
46,14690,5,1
52,58791,12,1
60,76508,6,1
49,37961,5,1
71,66878,2,1
50,30180,9,1
36,83018,6,1
61,85011,10,1
55,22982,9,1
69,58793,2,1
44,78679,7,1
53,57799,0,1
32,83544,12,1
53,83136,7,1
38,13952,3,1
52,88156,11,1
48,38835,7,1
25,32469,5,1
42,76504,3,1
52,46703,6,1
